CustomerKey,FirstName,LastName,Gender,EmailAddress,BirthDate,AnnualIncome,EducationLevel,HomeOwner,MaritalStatus,Occupation,Prefix,TotalChildren
13474,ELIZABETH,HALL,F,elizabeth28@adventure-works.com,1954-06-24 00:00:00,60000,Partial High School,N,M,Skilled Manual,MRS.,2
13475,CHARLES,ALLEN,M,charles29@adventure-works.com,1954-05-05 00:00:00,60000,Partial High School,Y,M,Skilled Manual,MR.,2
13476,TIMOTHY,HALL,M,timothy46@adventure-works.com,1954-08-21 00:00:00,60000,Partial High School,N,M,Skilled Manual,MR.,2
13477,KATHERINE,WOOD,F,katherine27@adventure-works.com,1954-06-28 00:00:00,70000,High School,Y,M,Professional,MRS.,3
13478,ALEXIA,COLEMAN,F,alexia6@adventure-works.com,1954-05-07 00:00:00,70000,High School,Y,S,Professional,MRS.,3
13479,KATELYN,ROGERS,F,katelyn19@adventure-works.com,1953-04-23 00:00:00,70000,Graduate Degree,Y,S,Management,MRS.,3
13480,ANNA,RODRIGUEZ,F,anna58@adventure-works.com,1953-02-10 00:00:00,70000,Graduate Degree,Y,S,Management,MRS.,3
13481,HUNTER,HERNANDEZ,M,hunter44@adventure-works.com,1953-07-06 00:00:00,70000,Graduate Degree,Y,M,Management,MR.,3
13482,HALEY,BRYANT,F,haley37@adventure-works.com,1952-09-19 00:00:00,40000,Partial College,N,M,Professional,MRS.,3
13483,CHRISTIAN,LAL,M,christian15@adventure-works.com,1952-09-08 00:00:00,40000,Partial College,N,M,Professional,MR.,3
13484,MARCUS,MARTINEZ,M,marcus18@adventure-works.com,1937-06-08 00:00:00,110000,Graduate Degree,Y,S,Management,MR.,2
13485,THOMAS,ALLEN,M,thomas83@adventure-works.com,1937-10-25 00:00:00,130000,Graduate Degree,Y,M,Management,MR.,2
13486,REBEKAH,GOMEZ,F,rebekah21@adventure-works.com,1937-07-12 00:00:00,130000,Bachelors,N,S,Management,MRS.,2
13487,EMILY,MARTIN,F,emily15@adventure-works.com,1937-08-09 00:00:00,150000,Graduate Degree,Y,M,Management,MRS.,1
13488,LAURA,GUO,F,laura23@adventure-works.com,1938-06-15 00:00:00,120000,Graduate Degree,Y,M,Management,MRS.,2
13489,JENNIFER,WALKER,F,jennifer50@adventure-works.com,1939-08-14 00:00:00,90000,Bachelors,Y,M,Management,MRS.,5
13490,EDWARD,RODRIGUEZ,M,edward42@adventure-works.com,1939-04-18 00:00:00,120000,Graduate Degree,Y,M,Management,MR.,2
13491,NATALIE,HOWARD,F,natalie14@adventure-works.com,1939-06-05 00:00:00,120000,Graduate Degree,Y,M,Management,MRS.,2
13492,CHRISTIAN,FOSTER,M,christian3@adventure-works.com,1940-03-04 00:00:00,130000,Bachelors,Y,M,Management,MR.,2
13494,BYRON,GUTIERREZ,M,byron7@adventure-works.com,1962-03-05 00:00:00,10000,Graduate Degree,Y,S,Manual,MR.,1
13496,LUCAS,MORRIS,M,lucas89@adventure-works.com,1962-05-23 00:00:00,20000,Graduate Degree,Y,M,Clerical,MR.,1
13497,DEBORAH,SHARMA,F,deborah14@adventure-works.com,1961-03-26 00:00:00,20000,Graduate Degree,Y,M,Clerical,MRS.,1
13498,JOEL,MEHTA,M,joel13@adventure-works.com,1962-04-09 00:00:00,30000,Graduate Degree,Y,S,Clerical,MR.,4
13499,OLIVIA,COX,F,olivia36@adventure-works.com,1962-03-05 00:00:00,30000,Graduate Degree,Y,S,Clerical,MRS.,4
13500,MOLLY,VANCE,F,molly4@adventure-works.com,1958-07-27 00:00:00,10000,Bachelors,Y,M,Manual,MRS.,1
13501,CLAYTON,ZHU,M,clayton13@adventure-works.com,1958-04-05 00:00:00,10000,Bachelors,Y,M,Manual,MR.,1
13502,DEBORAH,NARA,F,deborah20@adventure-works.com,1958-02-17 00:00:00,10000,Bachelors,Y,S,Manual,MRS.,1
13503,THEODORE,GOMEZ,M,theodore1@adventure-works.com,1957-10-18 00:00:00,10000,Partial College,Y,M,Manual,MR.,1
13504,BETH,ALONSO,F,beth10@adventure-works.com,1956-03-17 00:00:00,10000,Partial College,Y,M,Manual,MRS.,2
13505,JAMIE,CAI,F,jamie25@adventure-works.com,1956-01-16 00:00:00,10000,Partial College,Y,M,Manual,MRS.,2
13506,WILLIE,GUO,M,willie16@adventure-works.com,1955-08-12 00:00:00,10000,Partial College,Y,S,Manual,MR.,2
13507,MARGARET,PATTERSON,F,margaret4@adventure-works.com,1955-10-15 00:00:00,10000,Partial College,Y,M,Manual,MRS.,2
13508,CASSANDRA,SANCHEZ,F,cassandra21@adventure-works.com,1937-08-09 00:00:00,20000,Graduate Degree,Y,M,Clerical,MRS.,1
13509,LUCAS,JOHNSON,M,lucas14@adventure-works.com,1937-09-04 00:00:00,30000,Graduate Degree,Y,M,Clerical,MR.,1
13510,JON,SHEN,M,jon43@adventure-works.com,1940-05-15 00:00:00,10000,Partial College,Y,M,Manual,MR.,2
13511,ERNEST,LIU,M,ernest4@adventure-works.com,1941-05-04 00:00:00,10000,Partial College,Y,S,Manual,MR.,2
13512,KEN,SÁNCHEZ,F,ken3@adventure-works.com,1941-09-28 00:00:00,10000,Partial College,Y,M,Manual,MRS.,2
13513,ABIGAIL,HENDERSON,F,abigail73@adventure-works.com,1941-09-08 00:00:00,30000,Bachelors,Y,M,Clerical,MRS.,1
13514,LINDSAY,LUO,F,lindsay6@adventure-works.com,1942-02-11 00:00:00,10000,Partial College,Y,S,Manual,MRS.,3
13515,CARA,LIANG,F,cara12@adventure-works.com,1942-07-04 00:00:00,20000,Partial College,Y,M,Manual,MRS.,1
13516,HAROLD,RAY,M,harold8@adventure-works.com,1942-02-16 00:00:00,30000,Bachelors,Y,M,Clerical,MR.,1
13517,NICOLAS,SHARMA,NA,nicolas7@adventure-works.com,1942-05-10 00:00:00,30000,Bachelors,Y,S,Clerical,"",1
13518,BRENDAN,GOLDSTEIN,M,brendan17@adventure-works.com,1979-07-15 00:00:00,10000,Partial College,N,S,Manual,MR.,0
13519,LUCAS,FOSTER,M,lucas64@adventure-works.com,1978-10-03 00:00:00,10000,Partial College,Y,S,Manual,MR.,0
13520,CAROL,NELSON,F,carol13@adventure-works.com,1978-02-08 00:00:00,10000,Partial College,Y,S,Manual,MS.,0
13521,SANDRA,LU,F,sandra18@adventure-works.com,1978-01-25 00:00:00,10000,Partial College,Y,S,Manual,MS.,0
13522,LOGAN,TAYLOR,M,logan60@adventure-works.com,1977-11-23 00:00:00,10000,High School,Y,S,Manual,MR.,0
13523,ADRIENNE,RUIZ,F,adrienne2@adventure-works.com,1976-11-03 00:00:00,10000,High School,Y,S,Manual,MS.,0
13524,CHERYL,BLANCO,F,cheryl18@adventure-works.com,1978-08-11 00:00:00,20000,Bachelors,N,M,Clerical,MS.,0
13525,CASSANDRA,VAN,F,cassandra4@adventure-works.com,1978-02-09 00:00:00,20000,Bachelors,Y,M,Clerical,MS.,0
13526,KRYSTAL,LIU,F,krystal4@adventure-works.com,1978-07-24 00:00:00,20000,Bachelors,Y,M,Clerical,MS.,0
13527,TONYA,ANDERSEN,F,tonya12@adventure-works.com,1977-07-18 00:00:00,20000,Partial College,Y,M,Manual,MS.,0
13528,CARMEN,LOPEZ,F,carmen1@adventure-works.com,1977-09-10 00:00:00,20000,Partial College,Y,M,Manual,MS.,0
13529,PAMELA,MARTINEZ,F,pamela21@adventure-works.com,1977-06-02 00:00:00,20000,Partial College,N,S,Manual,MS.,0
13530,KRYSTAL,CHEN,F,krystal2@adventure-works.com,1943-09-25 00:00:00,40000,Graduate Degree,Y,M,Clerical,MRS.,1
13531,TYRONE,GUTIERREZ,M,tyrone10@adventure-works.com,1961-03-13 00:00:00,30000,Graduate Degree,Y,M,Clerical,MR.,4
13532,MELODY,GILL,F,melody14@adventure-works.com,1961-04-16 00:00:00,30000,Graduate Degree,Y,M,Clerical,MRS.,4
13533,EDUARDO,BUTLER,M,eduardo58@adventure-works.com,1961-11-22 00:00:00,30000,Graduate Degree,Y,S,Clerical,MR.,4
13534,BETH,NAVARRO,F,beth12@adventure-works.com,1961-07-17 00:00:00,30000,Graduate Degree,Y,M,Clerical,MRS.,3
13535,OMAR,NARA,M,omar37@adventure-works.com,1960-06-11 00:00:00,20000,Partial College,N,S,Manual,MR.,1
13536,ARIANNA,WARD,F,arianna34@adventure-works.com,1959-05-17 00:00:00,10000,High School,N,S,Manual,MRS.,1
13537,JILL,MORENO,F,jill14@adventure-works.com,1959-10-10 00:00:00,10000,High School,N,S,Manual,MRS.,1
13538,VANESSA,HENDERSON,F,vanessa5@adventure-works.com,1959-08-27 00:00:00,20000,Partial College,Y,S,Manual,MRS.,2
13539,ROGER,GUO,M,roger22@adventure-works.com,1959-04-14 00:00:00,30000,Graduate Degree,Y,S,Clerical,MR.,3
13540,PAULA,ORTEGA,F,paula23@adventure-works.com,1960-03-06 00:00:00,40000,Graduate Degree,Y,M,Clerical,MRS.,3
13541,ASHLEE,XU,F,ashlee12@adventure-works.com,1960-08-12 00:00:00,40000,Graduate Degree,Y,M,Clerical,MRS.,3
13542,SHARON,KUMAR,F,sharon14@adventure-works.com,1958-05-27 00:00:00,30000,Bachelors,Y,M,Clerical,MRS.,1
13543,PHILLIP,RANA,M,phillip12@adventure-works.com,1958-08-02 00:00:00,30000,Bachelors,Y,S,Clerical,MR.,1
13544,JOY,MARTIN,F,joy1@adventure-works.com,1970-12-07 00:00:00,20000,Partial College,Y,S,Manual,MS.,0
13545,BRAD,SHARMA,M,brad9@adventure-works.com,1970-06-16 00:00:00,30000,Bachelors,Y,M,Clerical,MR.,0
13546,MITCHELL,JAI,M,mitchell10@adventure-works.com,1970-07-22 00:00:00,30000,Bachelors,Y,M,Clerical,MR.,0
13547,MICHELE,JIMENEZ,F,michele40@adventure-works.com,1969-02-10 00:00:00,10000,High School,Y,S,Manual,MRS.,2
13548,BRIDGET,JAI,F,bridget13@adventure-works.com,1970-09-26 00:00:00,30000,Bachelors,Y,M,Clerical,MS.,0
13549,RICHARD,KING,M,richard21@adventure-works.com,1969-04-17 00:00:00,10000,High School,Y,S,Manual,MR.,2
13550,JOE,MALHOTRA,M,joe9@adventure-works.com,1969-06-01 00:00:00,20000,Partial College,N,S,Manual,MR.,0
13551,JACOB,LEE,M,jacob18@adventure-works.com,1969-12-04 00:00:00,30000,Bachelors,Y,M,Clerical,MR.,0
13552,TREVOR,HUGHES,M,trevor11@adventure-works.com,1969-03-02 00:00:00,30000,Bachelors,Y,S,Clerical,MR.,0
13553,JESSICA,COLEMAN,F,jessica30@adventure-works.com,1969-10-18 00:00:00,30000,Bachelors,Y,M,Clerical,MRS.,1
13554,PAULA,MORENO,F,paula9@adventure-works.com,1969-11-14 00:00:00,30000,Bachelors,Y,M,Clerical,MRS.,1
13555,TAMMY,SMITH,F,tammy9@adventure-works.com,1969-09-13 00:00:00,40000,Graduate Degree,Y,M,Clerical,MS.,0
13556,ALISHA,NATH,F,alisha43@adventure-works.com,1969-11-13 00:00:00,40000,Graduate Degree,Y,S,Clerical,MS.,0
13557,STACEY,LIU,F,stacey4@adventure-works.com,1969-07-25 00:00:00,40000,Graduate Degree,Y,M,Clerical,MS.,0
13558,KAREN,LU,F,karen21@adventure-works.com,1969-06-22 00:00:00,40000,Graduate Degree,Y,M,Clerical,MS.,0
13559,LORI,RAMOS,F,lori18@adventure-works.com,1969-06-17 00:00:00,50000,Graduate Degree,Y,S,Skilled Manual,MS.,0
13560,ANDRES,SHAN,M,andres7@adventure-works.com,1969-08-16 00:00:00,50000,Graduate Degree,Y,M,Skilled Manual,MR.,0
13561,GARY,NAVARRO,M,gary21@adventure-works.com,1969-08-07 00:00:00,50000,Graduate Degree,Y,M,Skilled Manual,MR.,0
13562,BRYANT,VAN,M,bryant4@adventure-works.com,1969-07-15 00:00:00,50000,Graduate Degree,Y,S,Skilled Manual,MR.,0
13563,PHILLIP,SAI,M,phillip6@adventure-works.com,1969-08-01 00:00:00,50000,Graduate Degree,N,M,Skilled Manual,MR.,0
13564,SABRINA,BLANCO,F,sabrina9@adventure-works.com,1952-03-25 00:00:00,10000,Partial College,N,M,Manual,MRS.,3
13565,TIFFANY,ZHAO,F,tiffany10@adventure-works.com,1951-09-20 00:00:00,10000,Partial College,N,M,Manual,MRS.,3
13566,MIKAEL,SANDBERG,F,mikael1@adventure-works.com,1951-06-26 00:00:00,10000,High School,Y,S,Manual,MRS.,3
13567,ANNE,RUBIO,F,anne21@adventure-works.com,1951-09-25 00:00:00,10000,High School,N,M,Manual,MRS.,4
13568,MAX,JIMENEZ,M,max6@adventure-works.com,1951-05-05 00:00:00,10000,High School,N,M,Manual,MR.,4
13569,MARCUS,HALL,M,marcus25@adventure-works.com,1968-08-13 00:00:00,10000,High School,Y,S,Manual,MR.,2
13570,BENJAMIN,JACKSON,NA,benjamin48@adventure-works.com,1968-06-25 00:00:00,10000,High School,Y,S,Manual,"",2
13571,ALLEN,MEHTA,M,allen12@adventure-works.com,1968-09-07 00:00:00,10000,High School,N,M,Manual,MR.,2
13572,SHAUN,DENG,M,shaun3@adventure-works.com,1968-09-11 00:00:00,10000,High School,Y,S,Manual,MR.,3
13573,EDWIN,PAL,M,edwin35@adventure-works.com,1968-12-04 00:00:00,20000,Partial College,Y,M,Manual,MR.,1
13574,BRENDA,GARCIA,F,brenda18@adventure-works.com,1968-03-03 00:00:00,20000,Partial College,N,S,Manual,MRS.,1
13575,ALICIA,SHEN,F,alicia1@adventure-works.com,1944-08-25 00:00:00,70000,High School,Y,M,Professional,MRS.,5
13576,TAMARA,LAL,F,tamara20@adventure-works.com,1944-12-22 00:00:00,160000,Bachelors,N,S,Management,MRS.,3
13577,THEODORE,TORRES,M,theodore12@adventure-works.com,1945-08-14 00:00:00,70000,High School,Y,M,Professional,MR.,5
13578,KARL,NATH,M,karl19@adventure-works.com,1945-04-24 00:00:00,70000,High School,Y,M,Professional,MR.,5
13579,ALAN,CHEN,M,alan6@adventure-works.com,1946-02-26 00:00:00,110000,Bachelors,Y,M,Management,MR.,3
13580,CAROL,XU,F,carol24@adventure-works.com,1946-07-18 00:00:00,110000,Bachelors,N,M,Management,MRS.,3
13581,ALBERT,BLANCO,M,albert15@adventure-works.com,1946-10-19 00:00:00,130000,Partial College,Y,M,Professional,MR.,4
13582,MARTHA,GAO,F,martha14@adventure-works.com,1946-09-22 00:00:00,130000,Partial College,Y,M,Professional,MRS.,4
13583,BLAKE,BUTLER,M,blake62@adventure-works.com,1954-11-12 00:00:00,90000,High School,Y,S,Professional,MR.,3
13584,ISAIAH,COX,M,isaiah9@adventure-works.com,1953-08-17 00:00:00,70000,High School,Y,S,Professional,MR.,4
13585,SAVANNAH,MORRIS,F,savannah17@adventure-works.com,1953-05-17 00:00:00,80000,Partial College,N,M,Professional,MRS.,4
13586,LARRY,ALONSO,M,larry10@adventure-works.com,1953-05-21 00:00:00,80000,Partial College,Y,M,Professional,MR.,4
13587,KRISTINA,SUBRAM,F,kristina13@adventure-works.com,1954-11-24 00:00:00,100000,High School,Y,S,Professional,MRS.,3
13588,DEB,DOMINGUEZ,F,deb5@adventure-works.com,1954-03-03 00:00:00,130000,Partial College,Y,M,Professional,MRS.,3
13589,CAMERON,SMITH,M,cameron42@adventure-works.com,1953-10-17 00:00:00,90000,Partial College,Y,S,Professional,MR.,4
13590,LOUIS,XIE,M,louis20@adventure-works.com,1953-05-18 00:00:00,170000,Bachelors,N,M,Management,MR.,0
13591,LATASHA,ALONSO,F,latasha8@adventure-works.com,1953-05-25 00:00:00,170000,Bachelors,Y,M,Management,MS.,0
13592,GABRIELLA,COLLINS,F,gabriella23@adventure-works.com,1952-06-07 00:00:00,70000,Partial High School,Y,M,Skilled Manual,MRS.,5
13593,DEANNA,NAVARRO,F,deanna36@adventure-works.com,1952-08-18 00:00:00,100000,Partial College,Y,S,Professional,MRS.,3
13594,JESSICA,WILLIAMS,F,jessica49@adventure-works.com,1952-01-18 00:00:00,100000,Partial College,Y,M,Professional,MRS.,3
13595,COLE,STEWART,M,cole23@adventure-works.com,1951-06-02 00:00:00,70000,Partial High School,Y,S,Skilled Manual,MR.,5
13596,BILLY,GOMEZ,M,billy2@adventure-works.com,1951-06-16 00:00:00,80000,High School,N,M,Professional,MR.,4
13597,LANCE,GUTIERREZ,M,lance11@adventure-works.com,1951-08-05 00:00:00,90000,High School,Y,M,Professional,MR.,4
13598,KEITH,LUO,M,keith8@adventure-works.com,1951-08-16 00:00:00,120000,Partial College,Y,M,Professional,MR.,4
13599,VALERIE,ZHU,F,valerie16@adventure-works.com,1951-01-15 00:00:00,120000,Partial College,Y,M,Professional,MRS.,4
13600,MARIE,SANZ,F,marie44@adventure-works.com,1951-02-19 00:00:00,170000,Partial College,N,M,Professional,MRS.,4
13601,TANYA,DOMINGUEZ,F,tanya9@adventure-works.com,1950-05-06 00:00:00,100000,Partial College,Y,M,Management,MRS.,3
13602,VIRGINIA,MEHTA,F,virginia16@adventure-works.com,1950-05-17 00:00:00,110000,Partial College,Y,M,Management,MRS.,4
13603,MOLLY,MARTINEZ,F,molly16@adventure-works.com,1950-06-01 00:00:00,120000,Partial College,Y,M,Management,MRS.,4
13604,NUAN,ZHENG,M,nuan3@adventure-works.com,1950-09-11 00:00:00,130000,High School,N,M,Management,MR.,4
13605,GERRIT,STRAATSMA,M,gerrit0@adventure-works.com,1949-11-18 00:00:00,80000,High School,N,M,Management,MR.,5
13606,DREW,SHARMA,M,drew10@adventure-works.com,1949-07-01 00:00:00,100000,Partial College,Y,M,Management,MR.,3
13607,LEVI,RANA,M,levi10@adventure-works.com,1949-04-05 00:00:00,110000,High School,Y,S,Management,MR.,4
13608,KARLA,KUMAR,F,karla8@adventure-works.com,1949-04-21 00:00:00,120000,High School,Y,M,Management,MRS.,4
13609,RAMON,YANG,M,ramon4@adventure-works.com,1949-04-15 00:00:00,150000,High School,Y,M,Management,MR.,5
13610,OMAR,SHARMA,M,omar29@adventure-works.com,1948-11-28 00:00:00,80000,High School,Y,M,Management,MR.,5
13611,MARSHALL,HUANG,M,marshall5@adventure-works.com,1948-03-23 00:00:00,90000,High School,Y,M,Management,MR.,4
13612,HAILEY,ROSS,F,hailey25@adventure-works.com,1947-02-21 00:00:00,130000,Partial High School,N,M,Professional,MRS.,5
13613,DEREK,JAI,M,derek10@adventure-works.com,1975-12-24 00:00:00,60000,Bachelors,Y,M,Professional,MR.,0
13614,JULIE,BECKER,F,julie22@adventure-works.com,1975-04-25 00:00:00,60000,Bachelors,Y,S,Professional,MS.,0
13615,JACQUELYN,ROWE,F,jacquelyn22@adventure-works.com,1975-03-27 00:00:00,60000,Bachelors,N,S,Professional,MS.,0
13616,COLE,RAMIREZ,M,cole9@adventure-works.com,1976-03-27 00:00:00,70000,Bachelors,Y,M,Professional,MR.,0
13617,GERALD,SURI,M,gerald29@adventure-works.com,1976-03-17 00:00:00,70000,Bachelors,Y,M,Professional,MR.,0
13618,JAY,RAMAN,M,jay19@adventure-works.com,1976-11-14 00:00:00,70000,Bachelors,N,S,Professional,MR.,0
13619,ARTURO,XU,M,arturo13@adventure-works.com,1976-05-11 00:00:00,70000,Bachelors,Y,M,Professional,MR.,0
13620,DAMIEN,YE,M,damien7@adventure-works.com,1976-02-01 00:00:00,70000,Bachelors,N,S,Professional,MR.,0
13621,MELODY,RUIZ,F,melody2@adventure-works.com,1974-02-01 00:00:00,60000,Bachelors,Y,M,Professional,MS.,0
13622,ALAN,WANG,M,alan29@adventure-works.com,1974-05-07 00:00:00,70000,Partial High School,Y,M,Professional,MR.,0
13623,MITCHELL,CARSON,M,mitchell13@adventure-works.com,1973-03-15 00:00:00,80000,Bachelors,Y,M,Professional,MR.,0
13624,NICOLE,LONG,F,nicole58@adventure-works.com,1974-03-09 00:00:00,80000,Bachelors,Y,S,Professional,MS.,0
13625,JASON,CAMPBELL,M,jason36@adventure-works.com,1973-11-02 00:00:00,90000,Bachelors,Y,M,Professional,MR.,0
13626,JOHNATHAN,MADAN,M,johnathan9@adventure-works.com,1973-09-20 00:00:00,90000,Bachelors,N,M,Professional,MR.,0
13627,NATASHA,RUBIO,F,natasha21@adventure-works.com,1972-07-07 00:00:00,80000,Bachelors,Y,M,Professional,MS.,0
13628,KAITLIN,SCHMIDT,F,kaitlin10@adventure-works.com,1973-12-21 00:00:00,110000,Partial College,Y,M,Management,MS.,0
13629,KARLA,YUAN,F,karla7@adventure-works.com,1972-07-21 00:00:00,90000,Bachelors,Y,M,Professional,MS.,0
13630,BRENDA,ARUN,F,brenda10@adventure-works.com,1972-03-16 00:00:00,90000,Bachelors,N,S,Professional,MS.,0
13631,JOE,SUBRAM,M,joe16@adventure-works.com,1972-11-03 00:00:00,90000,Bachelors,Y,M,Professional,MR.,0
13632,CHERYL,MUNOZ,F,cheryl9@adventure-works.com,1972-02-07 00:00:00,90000,Bachelors,N,S,Professional,MS.,0
13633,JUAN,RAMOS,M,juan5@adventure-works.com,1972-03-12 00:00:00,90000,Bachelors,Y,S,Professional,MR.,0
13634,ALEXIS,RUSSELL,F,alexis43@adventure-works.com,1972-02-17 00:00:00,100000,High School,Y,M,Management,MS.,0
13635,KURT,DENG,M,kurt1@adventure-works.com,1971-02-23 00:00:00,80000,Bachelors,Y,M,Professional,MR.,0
13636,JARROD,RODRIGUEZ,M,jarrod18@adventure-works.com,1971-01-02 00:00:00,90000,Bachelors,N,M,Professional,MR.,0
13638,DIANA,ALVAREZ,F,diana3@adventure-works.com,1972-07-12 00:00:00,110000,High School,Y,S,Management,MS.,0
13639,COLIN,LIANG,M,colin18@adventure-works.com,1971-08-07 00:00:00,100000,High School,Y,M,Management,MR.,0
13640,RACHAEL,PATEL,F,rachael3@adventure-works.com,1971-04-17 00:00:00,100000,High School,N,M,Management,MS.,0
13641,ADRIAN,WATSON,M,adrian2@adventure-works.com,1970-05-18 00:00:00,90000,Bachelors,N,S,Professional,MR.,0
13642,CASSIE,NARA,F,cassie15@adventure-works.com,1970-10-10 00:00:00,100000,High School,N,M,Management,MS.,0
13643,RONALD,SAI,M,ronald7@adventure-works.com,1970-10-06 00:00:00,100000,Partial High School,Y,S,Professional,MR.,0
13644,KRISTI,DOMINGUEZ,F,kristi8@adventure-works.com,1970-04-02 00:00:00,100000,Partial High School,Y,M,Professional,MS.,0
13645,EUGENE,HE,M,eugene23@adventure-works.com,1970-09-16 00:00:00,100000,Partial High School,Y,S,Professional,MR.,0
13646,TERRY,YUAN,M,terry10@adventure-works.com,1970-10-09 00:00:00,110000,High School,Y,M,Management,MR.,0
13647,ARMANDO,ALONSO,M,armando8@adventure-works.com,1970-06-13 00:00:00,120000,Partial High School,Y,S,Professional,MR.,0
13648,ARTURO,SHARMA,M,arturo34@adventure-works.com,1970-10-09 00:00:00,120000,Partial High School,Y,S,Professional,MR.,0
13649,REBEKAH,SUAREZ,F,rebekah39@adventure-works.com,1971-05-08 00:00:00,110000,Partial High School,Y,M,Professional,MS.,0
13650,JESSIE,SHE,M,jessie29@adventure-works.com,1971-01-08 00:00:00,110000,Partial High School,Y,M,Management,MR.,0
13651,JERRY,SHARMA,M,jerry10@adventure-works.com,1971-09-06 00:00:00,120000,Partial High School,Y,M,Management,MR.,0
13652,TAMARA,ZENG,F,tamara11@adventure-works.com,1941-08-25 00:00:00,90000,Bachelors,Y,M,Management,MRS.,5
13653,TONY,CHANDER,M,tony18@adventure-works.com,1941-03-25 00:00:00,90000,Bachelors,Y,M,Management,MR.,5
13654,SHAWN,ANDERSEN,M,shawn15@adventure-works.com,1941-02-05 00:00:00,100000,Graduate Degree,Y,M,Management,MR.,2
13655,CHRISTOPHER,WALKER,M,christopher23@adventure-works.com,1941-01-03 00:00:00,100000,Graduate Degree,Y,M,Management,MR.,2
13656,FAITH,HOWARD,F,faith30@adventure-works.com,1941-04-25 00:00:00,110000,Graduate Degree,Y,M,Management,MRS.,2
13657,KAYLEE,COLLINS,F,kaylee22@adventure-works.com,1941-03-15 00:00:00,110000,Graduate Degree,Y,S,Management,MRS.,2
13658,WYATT,BENNETT,M,wyatt53@adventure-works.com,1941-03-13 00:00:00,130000,Bachelors,Y,M,Management,MR.,2
13659,CLAYTON,SHAN,M,clayton28@adventure-works.com,1941-10-18 00:00:00,130000,Bachelors,Y,M,Management,MR.,2
13660,ETHAN,DAVIS,M,ethan37@adventure-works.com,1942-03-09 00:00:00,70000,Bachelors,Y,M,Management,MR.,5
13661,ANDRE,SARA,M,andre10@adventure-works.com,1975-11-07 00:00:00,40000,Bachelors,Y,M,Skilled Manual,MR.,1
13662,MIGUEL,ROBERTS,M,miguel39@adventure-works.com,1974-11-24 00:00:00,20000,Partial High School,Y,S,Manual,MR.,0
13663,MELVIN,TANG,M,melvin4@adventure-works.com,1973-08-06 00:00:00,10000,Partial High School,N,S,Manual,MR.,0
13664,LARRY,DIAZ,M,larry4@adventure-works.com,1973-02-10 00:00:00,10000,Partial High School,N,S,Manual,MR.,0
13665,KRISTI,RANDALL,F,kristi28@adventure-works.com,1973-02-18 00:00:00,10000,Partial High School,N,M,Manual,MS.,0
